FB,5/8/2013,38.43,39.32,38.25,39.19,79824700,39.19
FB,2/8/2013,37.66,38.49,37.5,38.05,72753500,38.05
FB,1/8/2013,37.3,38.29,36.92,37.49,105563500,37.49
FB,31/07/2013,37.96,38.31,36.33,36.8,154347900,36.8
FB,30/07/2013,35.65,37.96,35.32,37.63,173029800,37.63
FB,29/07/2013,34.07,35.63,34.01,35.43,124718800,35.43
FB,26/07/2013,33.77,34.73,33.56,34.01,135920900,34.01
FB,25/07/2013,33.54,34.88,32.75,34.36,365457900,34.36
FB,24/07/2013,26.32,26.53,26.05,26.51,80744900,26.51
FB,23/07/2013,26.1,26.3,25.97,26.13,28183400,26.13
FB,22/07/2013,25.99,26.13,25.72,26.05,27503700,26.05
FB,19/07/2013,25.82,26.11,25.6,25.88,46539700,25.88
FB,18/07/2013,26.75,26.77,26.12,26.18,24736000,26.18
FB,17/07/2013,26.37,26.78,26.3,26.65,21499300,26.65
FB,16/07/2013,26.39,26.75,26.01,26.32,30791000,26.32
FB,15/07/2013,25.93,26.43,25.65,26.28,24222200,26.28
FB,12/7/2013,25.74,25.93,25.55,25.91,16512300,25.91
FB,11/7/2013,25.96,26,25.45,25.81,26761300,25.81
FB,10/7/2013,25.58,25.83,25.47,25.8,26782500,25.8
FB,9/7/2013,25.07,25.49,25.03,25.48,30353200,25.48
FB,8/7/2013,24.47,25.04,24.42,24.71,27064600,24.71
FB,5/7/2013,24.65,24.66,24.2,24.37,20211600,24.37
FB,3/7/2013,24.22,24.71,24.15,24.52,10358900,24.52
FB,2/7/2013,24.7,24.77,24.3,24.41,18366400,24.41
FB,1/7/2013,24.97,25.06,24.62,24.81,20570500,24.81
FB,28/06/2013,24.68,24.98,24.42,24.88,96759900,24.88
FB,27/06/2013,24.24,24.84,24.21,24.66,34656100,24.66
FB,26/06/2013,24.51,24.65,23.99,24.16,29874000,24.16
FB,25/06/2013,24.14,24.43,24.04,24.25,24713200,24.25
FB,24/06/2013,23.95,24.11,23.38,23.94,40597500,23.94
FB,21/06/2013,24.59,24.7,24.05,24.53,45801900,24.53
FB,20/06/2013,24.28,24.75,23.65,23.9,42738800,23.9
FB,19/06/2013,24.2,25.19,24.1,24.31,31751500,24.31
FB,18/06/2013,24.09,24.69,24.08,24.21,36673000,24.21
FB,17/06/2013,23.91,24.25,23.75,24.02,33641800,24.02
FB,14/06/2013,23.56,23.89,23.26,23.63,30643700,23.63
FB,13/06/2013,23.72,23.83,23.27,23.73,31120600,23.73
FB,12/6/2013,24.16,24.26,23.58,23.77,26412800,23.77
FB,11/6/2013,24.03,24.35,24,24.03,29862700,24.03
FB,10/6/2013,24.06,24.6,23.99,24.33,58331800,24.33
FB,7/6/2013,23.03,23.4,22.86,23.29,38699200,23.29
FB,6/6/2013,22.99,23.09,22.67,22.97,31260700,22.97
FB,5/6/2013,23.35,23.71,22.79,22.9,53819700,22.9
FB,4/6/2013,23.89,23.93,23.32,23.52,34760800,23.52
FB,3/6/2013,24.27,24.32,23.71,23.85,35733800,23.85
FB,31/05/2013,24.63,24.95,24.27,24.35,35925000,24.35
FB,30/05/2013,24.13,24.78,23.93,24.55,60733200,24.55
FB,29/05/2013,23.79,23.81,23.26,23.32,64237800,23.32
FB,28/05/2013,24.54,24.54,23.92,24.1,50079700,24.1
FB,24/05/2013,24.97,24.97,24.08,24.31,58727900,24.31
FB,23/05/2013,24.8,25.53,24.77,25.06,37663100,25.06
FB,22/05/2013,25.65,25.85,24.92,25.16,45314500,25.16
FB,21/05/2013,25.87,26.08,25.59,25.66,26261300,25.66
FB,20/05/2013,26.18,26.19,25.69,25.76,42402900,25.76
FB,17/05/2013,26.4,26.6,26.2,26.25,29462700,26.25
FB,16/05/2013,26.48,26.55,25.9,26.13,35499100,26.13
FB,15/05/2013,26.92,26.99,26.4,26.6,30299800,26.6
FB,14/05/2013,26.89,27.28,26.82,27.07,24930300,27.07
FB,13/05/2013,26.6,27.33,26.53,26.82,29068800,26.82
FB,10/5/2013,27.14,27.3,26.57,26.68,30847100,26.68
